winner,winner_score,loser,loser_score
RdeepBot,66,RandBot,20
RdeepBot,92,RandBot,28
RdeepBot,74,RandBot,0
RdeepBot,56,RandBot,64
RdeepBot,67,RandBot,53
RandBot,63,RdeepBot,57
RdeepBot,104,RandBot,29
RdeepBot,80,RandBot,14
RdeepBot,73,RandBot,34
RandBot,60,RdeepBot,60
RdeepBot,82,RandBot,0
RdeepBot,93,RandBot,47
RdeepBot,67,RandBot,0
RdeepBot,66,RandBot,35
RdeepBot,77,RandBot,10
RdeepBot,99,RandBot,29
RdeepBot,89,RandBot,0
RdeepBot,70,RandBot,0
RdeepBot,67,RandBot,53
RandBot,59,RdeepBot,61
RdeepBot,78,RandBot,42
RdeepBot,65,RandBot,55
RdeepBot,76,RandBot,25
RdeepBot,66,RandBot,22
RdeepBot,74,RandBot,46
RdeepBot,67,RandBot,0
RdeepBot,67,RandBot,27
RandBot,70,RdeepBot,36
RdeepBot,70,RandBot,12
RdeepBot,69,RandBot,0
RandBot,63,RdeepBot,57
RdeepBot,68,RandBot,26
RandBot,64,RdeepBot,56
RdeepBot,66,RandBot,21
RdeepBot,96,RandBot,0
RdeepBot,61,RandBot,59
RdeepBot,74,RandBot,34
RdeepBot,78,RandBot,42
RdeepBot,77,RandBot,29
RdeepBot,76,RandBot,0
RdeepBot,75,RandBot,0
RdeepBot,71,RandBot,0
RdeepBot,66,RandBot,21
RdeepBot,73,RandBot,14
RdeepBot,70,RandBot,8
RdeepBot,74,RandBot,46
RdeepBot,67,RandBot,0
RdeepBot,66,RandBot,0
RdeepBot,64,RandBot,56
RdeepBot,68,RandBot,0
RandBot,67,RdeepBot,39
RandBot,76,RdeepBot,7
RdeepBot,75,RandBot,0
RdeepBot,68,RandBot,0
RdeepBot,76,RandBot,0
RdeepBot,66,RandBot,28
RdeepBot,73,RandBot,47
RandBot,71,RdeepBot,7
RdeepBot,99,RandBot,27
RdeepBot,75,RandBot,0
RdeepBot,75,RandBot,7
RandBot,66,RdeepBot,32
RdeepBot,81,RandBot,5
RdeepBot,69,RandBot,0
RdeepBot,67,RandBot,34
RandBot,59,RdeepBot,61
RandBot,66,RdeepBot,54
RandBot,65,RdeepBot,55
RdeepBot,61,RandBot,59
RdeepBot,68,RandBot,52
RdeepBot,74,RandBot,0
RdeepBot,67,RandBot,15
RdeepBot,68,RandBot,19
RdeepBot,74,RandBot,17
RdeepBot,80,RandBot,26
RdeepBot,78,RandBot,42
RdeepBot,74,RandBot,0
RdeepBot,108,RandBot,0
RdeepBot,68,RandBot,13
RdeepBot,69,RandBot,15
RdeepBot,74,RandBot,41
RdeepBot,67,RandBot,21
RdeepBot,81,RandBot,20
RandBot,58,RdeepBot,62
RdeepBot,67,RandBot,43
RdeepBot,67,RandBot,20
RdeepBot,66,RandBot,0
RdeepBot,66,RandBot,27
RdeepBot,74,RandBot,19
RdeepBot,72,RandBot,14
RdeepBot,69,RandBot,23
RdeepBot,77,RandBot,6
RdeepBot,74,RandBot,14
RdeepBot,79,RandBot,26
RdeepBot,94,RandBot,34
RdeepBot,77,RandBot,0
RandBot,60,RdeepBot,60
RdeepBot,71,RandBot,0
RdeepBot,86,RandBot,34
RdeepBot,67,RandBot,53
RdeepBot,67,RandBot,7
RandBot,68,RdeepBot,55
RdeepBot,67,RandBot,21
RandBot,67,RdeepBot,21
RdeepBot,74,RandBot,14
RdeepBot,74,RandBot,6
RdeepBot,68,RandBot,0
RdeepBot,68,RandBot,12
RdeepBot,71,RandBot,49
RandBot,68,RdeepBot,24
RandBot,75,RdeepBot,60
RdeepBot,80,RandBot,28
RdeepBot,78,RandBot,0
RdeepBot,81,RandBot,15
RdeepBot,76,RandBot,20
RdeepBot,72,RandBot,0
RdeepBot,90,RandBot,35
RdeepBot,75,RandBot,14
RdeepBot,74,RandBot,0
RdeepBot,68,RandBot,0
RdeepBot,60,RandBot,60
RdeepBot,75,RandBot,0
RdeepBot,68,RandBot,7
RdeepBot,60,RandBot,60
RdeepBot,78,RandBot,15
RdeepBot,67,RandBot,25
RdeepBot,85,RandBot,28
RdeepBot,73,RandBot,14
RdeepBot,73,RandBot,47
RdeepBot,82,RandBot,0
RandBot,70,RdeepBot,65
RdeepBot,57,RandBot,63
RdeepBot,66,RandBot,15
RdeepBot,68,RandBot,12
RandBot,74,RdeepBot,46
RdeepBot,68,RandBot,20
RdeepBot,75,RandBot,6
RdeepBot,69,RandBot,52
RdeepBot,71,RandBot,0
RandBot,58,RdeepBot,62
RdeepBot,89,RandBot,39
RdeepBot,80,RandBot,40
RandBot,74,RdeepBot,46
RandBot,64,RdeepBot,56
RdeepBot,71,RandBot,0
RdeepBot,66,RandBot,13
RdeepBot,74,RandBot,6
RdeepBot,68,RandBot,20
RdeepBot,67,RandBot,15
RdeepBot,82,RandBot,0
RdeepBot,74,RandBot,19
RdeepBot,87,RandBot,6
RandBot,66,RdeepBot,40
RdeepBot,67,RandBot,35
RdeepBot,60,RandBot,60
RdeepBot,69,RandBot,8
RdeepBot,66,RandBot,20
RdeepBot,74,RandBot,0
RdeepBot,86,RandBot,7
RdeepBot,77,RandBot,8
RdeepBot,81,RandBot,21
RdeepBot,74,RandBot,19
RdeepBot,76,RandBot,0
RdeepBot,74,RandBot,7
RdeepBot,69,RandBot,32
RdeepBot,72,RandBot,54
RdeepBot,76,RandBot,25
RdeepBot,75,RandBot,45
RdeepBot,78,RandBot,35
RandBot,72,RdeepBot,12
RdeepBot,73,RandBot,0
RandBot,66,RdeepBot,15
RdeepBot,86,RandBot,6
RdeepBot,68,RandBot,52
RdeepBot,72,RandBot,0
RdeepBot,71,RandBot,42
RdeepBot,67,RandBot,34
RdeepBot,70,RandBot,33
RdeepBot,74,RandBot,53
RdeepBot,66,RandBot,15
RandBot,57,RdeepBot,63
RdeepBot,75,RandBot,20
RdeepBot,68,RandBot,0
RdeepBot,67,RandBot,0
RandBot,74,RdeepBot,19
RdeepBot,66,RandBot,0
RdeepBot,76,RandBot,6
RdeepBot,68,RandBot,0
RdeepBot,83,RandBot,13
RdeepBot,98,RandBot,0
RandBot,73,RdeepBot,47
RandBot,79,RdeepBot,0
RandBot,68,RdeepBot,41
RdeepBot,78,RandBot,27
RdeepBot,82,RandBot,51
RandBot,70,RdeepBot,12
RdeepBot,68,RandBot,0
RdeepBot,68,RandBot,0
RandBot,68,RdeepBot,52
RdeepBot,71,RandBot,4
RdeepBot,70,RandBot,0
RdeepBot,68,RandBot,45
RdeepBot,77,RandBot,43
RandBot,77,RdeepBot,0
RdeepBot,65,RandBot,55
RdeepBot,60,RandBot,60
RdeepBot,77,RandBot,6
RdeepBot,96,RandBot,39
RdeepBot,75,RandBot,45
RdeepBot,68,RandBot,35
RdeepBot,72,RandBot,41
RdeepBot,68,RandBot,0
RandBot,64,RdeepBot,56
RdeepBot,68,RandBot,13
RdeepBot,73,RandBot,21
RdeepBot,77,RandBot,0
RdeepBot,74,RandBot,27
RdeepBot,70,RandBot,20
RdeepBot,67,RandBot,0
RdeepBot,69,RandBot,0
RdeepBot,67,RandBot,7
RdeepBot,71,RandBot,5
RdeepBot,86,RandBot,34
RdeepBot,77,RandBot,0
RdeepBot,71,RandBot,0
RandBot,78,RdeepBot,0
RdeepBot,73,RandBot,0
RdeepBot,66,RandBot,27
RdeepBot,77,RandBot,0
RdeepBot,74,RandBot,46
RdeepBot,72,RandBot,14
RdeepBot,69,RandBot,20
RdeepBot,76,RandBot,13
RdeepBot,78,RandBot,13
RdeepBot,67,RandBot,17
RdeepBot,69,RandBot,20
RdeepBot,58,RandBot,62
RandBot,78,RdeepBot,42
RdeepBot,66,RandBot,15
RdeepBot,66,RandBot,0
RandBot,67,RdeepBot,33
RdeepBot,73,RandBot,0
RdeepBot,57,RandBot,63
RdeepBot,73,RandBot,15
RdeepBot,67,RandBot,12
RandBot,66,RdeepBot,40
RdeepBot,74,RandBot,0
RandBot,70,RdeepBot,56
RdeepBot,81,RandBot,0
RdeepBot,58,RandBot,62
RdeepBot,69,RandBot,0
RandBot,92,RdeepBot,15
RdeepBot,68,RandBot,0
RdeepBot,70,RandBot,5
RdeepBot,66,RandBot,22
RdeepBot,86,RandBot,14
RdeepBot,80,RandBot,0
RandBot,68,RdeepBot,46
RdeepBot,69,RandBot,37
RdeepBot,85,RandBot,8
RdeepBot,74,RandBot,21
RdeepBot,72,RandBot,14
RdeepBot,68,RandBot,52
RdeepBot,73,RandBot,34
RdeepBot,66,RandBot,22
RandBot,67,RdeepBot,53
RdeepBot,74,RandBot,14
RdeepBot,79,RandBot,61
RdeepBot,82,RandBot,13
RdeepBot,75,RandBot,35
RandBot,67,RdeepBot,53
RdeepBot,89,RandBot,0
RdeepBot,67,RandBot,0
RdeepBot,67,RandBot,6
RdeepBot,80,RandBot,7
RdeepBot,66,RandBot,13
RdeepBot,71,RandBot,34
RandBot,67,RdeepBot,33
RdeepBot,68,RandBot,33
RdeepBot,72,RandBot,35
RdeepBot,84,RandBot,26
RdeepBot,69,RandBot,13
RdeepBot,68,RandBot,15
RdeepBot,82,RandBot,45
RdeepBot,74,RandBot,0
RdeepBot,67,RandBot,20
RdeepBot,82,RandBot,0
RdeepBot,77,RandBot,43
RdeepBot,71,RandBot,23
RdeepBot,69,RandBot,20
RdeepBot,69,RandBot,13
RandBot,73,RdeepBot,34
RdeepBot,67,RandBot,0
RdeepBot,74,RandBot,61
RdeepBot,76,RandBot,33
RdeepBot,74,RandBot,41
RdeepBot,74,RandBot,8
RdeepBot,72,RandBot,0
RandBot,72,RdeepBot,14
RdeepBot,86,RandBot,6
RdeepBot,76,RandBot,0
RandBot,68,RdeepBot,47
RdeepBot,85,RandBot,15
RdeepBot,75,RandBot,0
RdeepBot,77,RandBot,0
RdeepBot,68,RandBot,32
RdeepBot,80,RandBot,27
RdeepBot,74,RandBot,13
RdeepBot,76,RandBot,0
RdeepBot,68,RandBot,7
RdeepBot,75,RandBot,6
RdeepBot,82,RandBot,61
RdeepBot,67,RandBot,48
RdeepBot,75,RandBot,31
RdeepBot,120,RandBot,26
RdeepBot,68,RandBot,19
RdeepBot,75,RandBot,0
RdeepBot,72,RandBot,21
RdeepBot,68,RandBot,7
RandBot,65,RdeepBot,55
RdeepBot,67,RandBot,41
RdeepBot,77,RandBot,0
RdeepBot,68,RandBot,5
RandBot,58,RdeepBot,62
RdeepBot,80,RandBot,47
RdeepBot,82,RandBot,0
RdeepBot,67,RandBot,53
RdeepBot,68,RandBot,0
RandBot,67,RdeepBot,53
RdeepBot,68,RandBot,40
RdeepBot,73,RandBot,7
RandBot,59,RdeepBot,61
RdeepBot,75,RandBot,0
RdeepBot,74,RandBot,13
RdeepBot,67,RandBot,53
RdeepBot,68,RandBot,33
RdeepBot,83,RandBot,0
RdeepBot,67,RandBot,6
RdeepBot,72,RandBot,0
RdeepBot,92,RandBot,0
RdeepBot,68,RandBot,20
RandBot,72,RdeepBot,47
RdeepBot,72,RandBot,48
RdeepBot,76,RandBot,44
RandBot,60,RdeepBot,60
RdeepBot,74,RandBot,34
RandBot,60,RdeepBot,60
RdeepBot,69,RandBot,13
RdeepBot,85,RandBot,12
RdeepBot,67,RandBot,13
RdeepBot,75,RandBot,19
RandBot,55,RdeepBot,65
RdeepBot,71,RandBot,56
RdeepBot,66,RandBot,0
RdeepBot,71,RandBot,0
RdeepBot,72,RandBot,33
RdeepBot,67,RandBot,53
RdeepBot,69,RandBot,0
RdeepBot,76,RandBot,0
RdeepBot,66,RandBot,14
RdeepBot,67,RandBot,53
RdeepBot,75,RandBot,33
RdeepBot,66,RandBot,6
RdeepBot,88,RandBot,0
RdeepBot,73,RandBot,0
RdeepBot,60,RandBot,60
RdeepBot,71,RandBot,13
RdeepBot,89,RandBot,45
RdeepBot,79,RandBot,0
RdeepBot,75,RandBot,0
RandBot,59,RdeepBot,61
RdeepBot,57,RandBot,63
RandBot,78,RdeepBot,62
RdeepBot,68,RandBot,0
RdeepBot,72,RandBot,56
RdeepBot,67,RandBot,0
RdeepBot,69,RandBot,7
RdeepBot,68,RandBot,13
RdeepBot,89,RandBot,15
RdeepBot,73,RandBot,14
RdeepBot,69,RandBot,32
RdeepBot,68,RandBot,39
RdeepBot,74,RandBot,15
RandBot,69,RdeepBot,45
RdeepBot,74,RandBot,46
RdeepBot,76,RandBot,0
RdeepBot,70,RandBot,5
RdeepBot,68,RandBot,0
RdeepBot,74,RandBot,14
RandBot,66,RdeepBot,48
RdeepBot,66,RandBot,0
RandBot,60,RdeepBot,60
RdeepBot,100,RandBot,14
RdeepBot,66,RandBot,39
RdeepBot,86,RandBot,15
RdeepBot,69,RandBot,33
RdeepBot,67,RandBot,0
RdeepBot,75,RandBot,33
RdeepBot,67,RandBot,15
RdeepBot,67,RandBot,8
RdeepBot,68,RandBot,0
RdeepBot,60,RandBot,60
RdeepBot,70,RandBot,19
RdeepBot,73,RandBot,41
RdeepBot,77,RandBot,19
RdeepBot,67,RandBot,13
RdeepBot,74,RandBot,0
RdeepBot,68,RandBot,52
RdeepBot,75,RandBot,35
RdeepBot,67,RandBot,21
RdeepBot,72,RandBot,14
RdeepBot,81,RandBot,59
RdeepBot,68,RandBot,0
RandBot,73,RdeepBot,20
RdeepBot,67,RandBot,6
RdeepBot,76,RandBot,26
RandBot,66,RdeepBot,54
RandBot,66,RdeepBot,20
RdeepBot,74,RandBot,0
RandBot,64,RdeepBot,56
RdeepBot,72,RandBot,63
RdeepBot,60,RandBot,60
RdeepBot,59,RandBot,61
RdeepBot,74,RandBot,0
RandBot,66,RdeepBot,34
RandBot,86,RdeepBot,53
RdeepBot,67,RandBot,0
RdeepBot,75,RandBot,5
RdeepBot,57,RandBot,63
RdeepBot,69,RandBot,0
RdeepBot,74,RandBot,13
RdeepBot,70,RandBot,34
RdeepBot,80,RandBot,40
RdeepBot,75,RandBot,45
RdeepBot,70,RandBot,19
RdeepBot,71,RandBot,0
RdeepBot,75,RandBot,13
RandBot,59,RdeepBot,61
RdeepBot,79,RandBot,35
RandBot,67,RdeepBot,55
RdeepBot,74,RandBot,33
RdeepBot,67,RandBot,0
RdeepBot,82,RandBot,8
RdeepBot,69,RandBot,41
RdeepBot,75,RandBot,21
RdeepBot,69,RandBot,51
RdeepBot,83,RandBot,37
RdeepBot,80,RandBot,40
RdeepBot,68,RandBot,0
RdeepBot,77,RandBot,0
RdeepBot,97,RandBot,21
RdeepBot,73,RandBot,15
RdeepBot,71,RandBot,49
RdeepBot,66,RandBot,54
RdeepBot,72,RandBot,0
RdeepBot,72,RandBot,0
RdeepBot,69,RandBot,51
RdeepBot,70,RandBot,0
RandBot,66,RdeepBot,46
RdeepBot,69,RandBot,0
RdeepBot,72,RandBot,48
RdeepBot,68,RandBot,37
RdeepBot,68,RandBot,0
RdeepBot,72,RandBot,14
RandBot,64,RdeepBot,56
RdeepBot,68,RandBot,0
RdeepBot,82,RandBot,28
RdeepBot,69,RandBot,0
RdeepBot,67,RandBot,53
RdeepBot,111,RandBot,10
RdeepBot,73,RandBot,22
RdeepBot,101,RandBot,46
RdeepBot,67,RandBot,35
RdeepBot,68,RandBot,33
RdeepBot,72,RandBot,27
RandBot,72,RdeepBot,50
RdeepBot,76,RandBot,21
RdeepBot,77,RandBot,21
RdeepBot,66,RandBot,34
RdeepBot,75,RandBot,7
RdeepBot,55,RandBot,65
RandBot,82,RdeepBot,0
RdeepBot,83,RandBot,0
RdeepBot,84,RandBot,27
RdeepBot,76,RandBot,12
RandBot,76,RdeepBot,47
RdeepBot,70,RandBot,0
RdeepBot,74,RandBot,32
RdeepBot,70,RandBot,0
RdeepBot,72,RandBot,28
RdeepBot,68,RandBot,19
RdeepBot,78,RandBot,6
RandBot,75,RdeepBot,4
RdeepBot,70,RandBot,0
RdeepBot,75,RandBot,14
RdeepBot,68,RandBot,0
RdeepBot,76,RandBot,33
RdeepBot,69,RandBot,10
RdeepBot,64,RandBot,56
RdeepBot,74,RandBot,7
RdeepBot,72,RandBot,19
RdeepBot,73,RandBot,7
RdeepBot,66,RandBot,0
RdeepBot,74,RandBot,25
RandBot,59,RdeepBot,61
RandBot,60,RdeepBot,60
RdeepBot,81,RandBot,13
RdeepBot,87,RandBot,0
RdeepBot,55,RandBot,65
RdeepBot,74,RandBot,11
RdeepBot,75,RandBot,0
RdeepBot,77,RandBot,0
RdeepBot,67,RandBot,6
RdeepBot,67,RandBot,34
RdeepBot,68,RandBot,0
RdeepBot,68,RandBot,4
RdeepBot,73,RandBot,20
RdeepBot,77,RandBot,5
RdeepBot,68,RandBot,13
RdeepBot,78,RandBot,57
RdeepBot,75,RandBot,14
RdeepBot,76,RandBot,14
RdeepBot,91,RandBot,0
RandBot,70,RdeepBot,53
RdeepBot,76,RandBot,12
RdeepBot,74,RandBot,0
RdeepBot,73,RandBot,33
RdeepBot,75,RandBot,45
RdeepBot,68,RandBot,7
RandBot,79,RdeepBot,14
RdeepBot,74,RandBot,0
RandBot,66,RdeepBot,0
RdeepBot,73,RandBot,0
RdeepBot,75,RandBot,44
RdeepBot,75,RandBot,0
RandBot,70,RdeepBot,32
RdeepBot,74,RandBot,14
RandBot,67,RdeepBot,33
RdeepBot,71,RandBot,27
RdeepBot,82,RandBot,24
RdeepBot,81,RandBot,0
RdeepBot,74,RandBot,13
RdeepBot,71,RandBot,27
RdeepBot,67,RandBot,42
RdeepBot,66,RandBot,21
RandBot,81,RdeepBot,21
RdeepBot,72,RandBot,48
RdeepBot,74,RandBot,29
RdeepBot,76,RandBot,34
RandBot,66,RdeepBot,41
RdeepBot,74,RandBot,15
RdeepBot,94,RandBot,0
RdeepBot,82,RandBot,7
RdeepBot,70,RandBot,18
RdeepBot,76,RandBot,31
RdeepBot,66,RandBot,44
RdeepBot,73,RandBot,7
RdeepBot,74,RandBot,13
RdeepBot,73,RandBot,14
RandBot,67,RdeepBot,53
RdeepBot,67,RandBot,7
RdeepBot,82,RandBot,13
RdeepBot,68,RandBot,0
RdeepBot,68,RandBot,5
RandBot,66,RdeepBot,54
RandBot,71,RdeepBot,27
RdeepBot,69,RandBot,0
RandBot,72,RdeepBot,19
RdeepBot,69,RandBot,14
RdeepBot,75,RandBot,18
RdeepBot,66,RandBot,21
RdeepBot,72,RandBot,8
RdeepBot,67,RandBot,45
RdeepBot,69,RandBot,13
RdeepBot,85,RandBot,15
RdeepBot,74,RandBot,46
RdeepBot,67,RandBot,21
RdeepBot,67,RandBot,27
RandBot,57,RdeepBot,63
RdeepBot,74,RandBot,32
RandBot,65,RdeepBot,55
RdeepBot,68,RandBot,12
RdeepBot,78,RandBot,28
RdeepBot,69,RandBot,0
RdeepBot,74,RandBot,53
RdeepBot,68,RandBot,11
RdeepBot,79,RandBot,61
RandBot,61,RdeepBot,59
RdeepBot,69,RandBot,5
RdeepBot,67,RandBot,15
RdeepBot,68,RandBot,20
RdeepBot,95,RandBot,27
RdeepBot,75,RandBot,13
RandBot,74,RdeepBot,46
RdeepBot,87,RandBot,33
RdeepBot,67,RandBot,33
RdeepBot,75,RandBot,14
RdeepBot,59,RandBot,61
RandBot,60,RdeepBot,60
RdeepBot,73,RandBot,36
RdeepBot,77,RandBot,43
RdeepBot,68,RandBot,45
RdeepBot,73,RandBot,6
RandBot,75,RdeepBot,32
RdeepBot,67,RandBot,53
RdeepBot,67,RandBot,0
RdeepBot,75,RandBot,14
RdeepBot,68,RandBot,32
RandBot,72,RdeepBot,36
RdeepBot,67,RandBot,0
RdeepBot,68,RandBot,13
RdeepBot,76,RandBot,26
RdeepBot,86,RandBot,14
RdeepBot,104,RandBot,15
RdeepBot,69,RandBot,5
RdeepBot,73,RandBot,0
RdeepBot,82,RandBot,0
RdeepBot,66,RandBot,0
RdeepBot,74,RandBot,14
RandBot,66,RdeepBot,27
RdeepBot,73,RandBot,21
RandBot,67,RdeepBot,41
RdeepBot,66,RandBot,20
RdeepBot,68,RandBot,0
RdeepBot,70,RandBot,44
RandBot,67,RdeepBot,35
RdeepBot,91,RandBot,0
RdeepBot,69,RandBot,19
RdeepBot,72,RandBot,20
RdeepBot,67,RandBot,47
RdeepBot,66,RandBot,27
RdeepBot,67,RandBot,22
RdeepBot,66,RandBot,36
RdeepBot,104,RandBot,15
RdeepBot,66,RandBot,0
RandBot,75,RdeepBot,0
RdeepBot,67,RandBot,0
RdeepBot,66,RandBot,22
RdeepBot,79,RandBot,28
RdeepBot,70,RandBot,0
RdeepBot,62,RandBot,58
RdeepBot,67,RandBot,53
RdeepBot,75,RandBot,6
RdeepBot,83,RandBot,0
RdeepBot,85,RandBot,6
RdeepBot,68,RandBot,14
RdeepBot,76,RandBot,29
RdeepBot,68,RandBot,14
RdeepBot,72,RandBot,48
RdeepBot,68,RandBot,34
RdeepBot,83,RandBot,0
RdeepBot,68,RandBot,32
RdeepBot,66,RandBot,0
RdeepBot,87,RandBot,0
RdeepBot,59,RandBot,61
RdeepBot,71,RandBot,35
RdeepBot,71,RandBot,0
RdeepBot,68,RandBot,0
RdeepBot,71,RandBot,0
RdeepBot,72,RandBot,48
RdeepBot,70,RandBot,12
RdeepBot,66,RandBot,0
RdeepBot,88,RandBot,24
RdeepBot,76,RandBot,0
RandBot,67,RdeepBot,52
RandBot,66,RdeepBot,18
RdeepBot,68,RandBot,0
RdeepBot,82,RandBot,38
RdeepBot,68,RandBot,32
RdeepBot,68,RandBot,0
RdeepBot,73,RandBot,21
RdeepBot,74,RandBot,52
RdeepBot,81,RandBot,0
RdeepBot,66,RandBot,0
RdeepBot,70,RandBot,0
RandBot,68,RdeepBot,52
RdeepBot,70,RandBot,13
RdeepBot,76,RandBot,5
RdeepBot,67,RandBot,40
RandBot,68,RdeepBot,39
RdeepBot,75,RandBot,45
RandBot,68,RdeepBot,65
RdeepBot,68,RandBot,21
RdeepBot,78,RandBot,54
RdeepBot,68,RandBot,0
RdeepBot,68,RandBot,15
RdeepBot,82,RandBot,0
RdeepBot,70,RandBot,43
RdeepBot,74,RandBot,0
RandBot,67,RdeepBot,27
RdeepBot,72,RandBot,12
RdeepBot,70,RandBot,0
RandBot,69,RdeepBot,43
RdeepBot,67,RandBot,0
RdeepBot,94,RandBot,0
RdeepBot,68,RandBot,5
RdeepBot,72,RandBot,22
RdeepBot,74,RandBot,6
RdeepBot,75,RandBot,13
RdeepBot,76,RandBot,0
RdeepBot,76,RandBot,22
RandBot,74,RdeepBot,12
RandBot,68,RdeepBot,46
RdeepBot,74,RandBot,21
RdeepBot,68,RandBot,0
RdeepBot,69,RandBot,6
RdeepBot,68,RandBot,52
RdeepBot,73,RandBot,53
RdeepBot,77,RandBot,7
RandBot,59,RdeepBot,61
RdeepBot,67,RandBot,7
RdeepBot,101,RandBot,27
RandBot,67,RdeepBot,53
RdeepBot,66,RandBot,0
RandBot,66,RdeepBot,41
RdeepBot,80,RandBot,40
RdeepBot,73,RandBot,0
RdeepBot,77,RandBot,31
RdeepBot,73,RandBot,47
RdeepBot,74,RandBot,20
RdeepBot,68,RandBot,52
RdeepBot,66,RandBot,0
RandBot,68,RdeepBot,52
RdeepBot,86,RandBot,19
RdeepBot,75,RandBot,0
RdeepBot,72,RandBot,0
RdeepBot,76,RandBot,45
RdeepBot,71,RandBot,15
RdeepBot,72,RandBot,35
RandBot,71,RdeepBot,49
RdeepBot,86,RandBot,5
RandBot,70,RdeepBot,49
RdeepBot,75,RandBot,32
RdeepBot,82,RandBot,14
RdeepBot,78,RandBot,19
RandBot,67,RdeepBot,14
RdeepBot,66,RandBot,0
RdeepBot,67,RandBot,26
RdeepBot,76,RandBot,0
RdeepBot,73,RandBot,34
RdeepBot,76,RandBot,31
RdeepBot,68,RandBot,0
RdeepBot,69,RandBot,0
RdeepBot,74,RandBot,13
RdeepBot,88,RandBot,0
RandBot,60,RdeepBot,60
RandBot,69,RdeepBot,51
RdeepBot,69,RandBot,19
RdeepBot,75,RandBot,21
RdeepBot,75,RandBot,33
RdeepBot,79,RandBot,14
RdeepBot,69,RandBot,27
RdeepBot,83,RandBot,13
RandBot,81,RdeepBot,6
RdeepBot,76,RandBot,0
RdeepBot,76,RandBot,0
RdeepBot,72,RandBot,12
RdeepBot,67,RandBot,13
RdeepBot,61,RandBot,59
RdeepBot,88,RandBot,21
RdeepBot,66,RandBot,0
RdeepBot,73,RandBot,14
RdeepBot,74,RandBot,0
RdeepBot,67,RandBot,53
RdeepBot,87,RandBot,15
RdeepBot,78,RandBot,22
RdeepBot,85,RandBot,7
RdeepBot,66,RandBot,14
RdeepBot,70,RandBot,15
RdeepBot,66,RandBot,0
RdeepBot,79,RandBot,28
RdeepBot,69,RandBot,51
RdeepBot,80,RandBot,34
RdeepBot,70,RandBot,41
RdeepBot,69,RandBot,18
RdeepBot,90,RandBot,44
RdeepBot,75,RandBot,8
RdeepBot,69,RandBot,5
RdeepBot,79,RandBot,13
RdeepBot,74,RandBot,46
RdeepBot,84,RandBot,34
RdeepBot,87,RandBot,13
RdeepBot,70,RandBot,43
RdeepBot,78,RandBot,13
RdeepBot,68,RandBot,0
RdeepBot,86,RandBot,14
RdeepBot,68,RandBot,52
RdeepBot,67,RandBot,6
RdeepBot,73,RandBot,27
RdeepBot,69,RandBot,57
RdeepBot,67,RandBot,0
RandBot,69,RdeepBot,34
RdeepBot,75,RandBot,0
RdeepBot,77,RandBot,0
RdeepBot,76,RandBot,20
RdeepBot,84,RandBot,50
RdeepBot,66,RandBot,0
RandBot,69,RdeepBot,51
RdeepBot,72,RandBot,28
RdeepBot,68,RandBot,0
RandBot,67,RdeepBot,60
RdeepBot,66,RandBot,52
RdeepBot,73,RandBot,0
RdeepBot,75,RandBot,0
RdeepBot,67,RandBot,26
RdeepBot,69,RandBot,0
RdeepBot,72,RandBot,12
RdeepBot,86,RandBot,34
RdeepBot,81,RandBot,0
RdeepBot,67,RandBot,20
RandBot,72,RdeepBot,48
RandBot,77,RdeepBot,33
RdeepBot,74,RandBot,0
RandBot,73,RdeepBot,32
RdeepBot,67,RandBot,47
RandBot,89,RdeepBot,0
RdeepBot,80,RandBot,28
RdeepBot,69,RandBot,9
RdeepBot,68,RandBot,13
RandBot,66,RdeepBot,26
RdeepBot,66,RandBot,0
RdeepBot,69,RandBot,0
RandBot,76,RdeepBot,40
RdeepBot,74,RandBot,47
RdeepBot,67,RandBot,0
RdeepBot,83,RandBot,5
RdeepBot,72,RandBot,0
RdeepBot,77,RandBot,14
RdeepBot,72,RandBot,6
RdeepBot,76,RandBot,7
RdeepBot,74,RandBot,0
RdeepBot,67,RandBot,34
RdeepBot,67,RandBot,0
RdeepBot,74,RandBot,20
RdeepBot,69,RandBot,26
RandBot,58,RdeepBot,62
RdeepBot,79,RandBot,41
RdeepBot,68,RandBot,14
RdeepBot,67,RandBot,0
RandBot,67,RdeepBot,26
RdeepBot,81,RandBot,14
RdeepBot,73,RandBot,0
RdeepBot,62,RandBot,58
RdeepBot,67,RandBot,0
RdeepBot,68,RandBot,6
RandBot,70,RdeepBot,64
RdeepBot,73,RandBot,14
RdeepBot,67,RandBot,0
RdeepBot,81,RandBot,13
RandBot,67,RdeepBot,40
RdeepBot,68,RandBot,0
RandBot,56,RdeepBot,64
RdeepBot,68,RandBot,13
RdeepBot,78,RandBot,5
RdeepBot,77,RandBot,0
RdeepBot,92,RandBot,0
RdeepBot,75,RandBot,5
RdeepBot,115,RandBot,21
RdeepBot,65,RandBot,55
RdeepBot,67,RandBot,0
RdeepBot,67,RandBot,19
RdeepBot,72,RandBot,0
RdeepBot,69,RandBot,28
RdeepBot,55,RandBot,65
RdeepBot,67,RandBot,14
RdeepBot,66,RandBot,14
RdeepBot,70,RandBot,30
RdeepBot,70,RandBot,0
RandBot,63,RdeepBot,57
RdeepBot,70,RandBot,31
RdeepBot,73,RandBot,13
RdeepBot,72,RandBot,15
RdeepBot,67,RandBot,14
RdeepBot,85,RandBot,41
